travelCode,userCode,name_x,place,days,price,total,date,code,company,name_y,gender,age
43169,422,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/20/2021,422,4You,Mary Ewers,none,29
43170,422,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/27/2021,422,4You,Mary Ewers,none,29
43172,422,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/10/2021,422,4You,Mary Ewers,none,29
43174,422,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/24/2021,422,4You,Mary Ewers,none,29
43176,422,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/08/2021,422,4You,Mary Ewers,none,29
43177,422,Hotel K,Salvador (BH),1,263.41,263.41,07/15/2021,422,4You,Mary Ewers,none,29
43178,422,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/22/2021,422,4You,Mary Ewers,none,29
43181,422,Hotel K,Salvador (BH),2,263.41,526.82,08/12/2021,422,4You,Mary Ewers,none,29
43184,422,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/02/2021,422,4You,Mary Ewers,none,29
43188,422,Hotel K,Salvador (BH),4,263.41,1053.64,09/30/2021,422,4You,Mary Ewers,none,29
43189,422,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/07/2021,422,4You,Mary Ewers,none,29
43191,422,Hotel A,Florianopolis (SC),1,313.02,313.02,10/21/2021,422,4You,Mary Ewers,none,29
43198,422,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/09/2021,422,4You,Mary Ewers,none,29
43202,422,Hotel AU,Recife (PE),1,312.83,312.83,01/06/2022,422,4You,Mary Ewers,none,29
43210,422,Hotel Z,Aracaju (SE),3,208.04,624.12,03/03/2022,422,4You,Mary Ewers,none,29
43218,422,Hotel K,Salvador (BH),2,263.41,526.82,04/28/2022,422,4You,Mary Ewers,none,29
43223,422,Hotel AU,Recife (PE),1,312.83,312.83,06/02/2022,422,4You,Mary Ewers,none,29
43227,422,Hotel K,Salvador (BH),2,263.41,526.82,06/30/2022,422,4You,Mary Ewers,none,29
43228,422,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/07/2022,422,4You,Mary Ewers,none,29
43229,422,Hotel BP,Brasilia (DF),4,247.62,990.48,07/14/2022,422,4You,Mary Ewers,none,29
43231,422,Hotel A,Florianopolis (SC),1,313.02,313.02,07/28/2022,422,4You,Mary Ewers,none,29
43234,422,Hotel A,Florianopolis (SC),2,313.02,626.04,08/18/2022,422,4You,Mary Ewers,none,29
43245,422,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/03/2022,422,4You,Mary Ewers,none,29
43248,422,Hotel AU,Recife (PE),4,312.83,1251.32,11/24/2022,422,4You,Mary Ewers,none,29
43251,422,Hotel BP,Brasilia (DF),4,247.62,990.48,12/15/2022,422,4You,Mary Ewers,none,29
43252,422,Hotel K,Salvador (BH),3,263.41,790.23,12/22/2022,422,4You,Mary Ewers,none,29
43256,422,Hotel Z,Aracaju (SE),2,208.04,416.08,01/19/2023,422,4You,Mary Ewers,none,29
43259,422,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/09/2023,422,4You,Mary Ewers,none,29
43264,422,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/16/2023,422,4You,Mary Ewers,none,29
43266,422,Hotel BD,Natal (RN),2,242.88,485.76,03/30/2023,422,4You,Mary Ewers,none,29
43272,422,Hotel A,Florianopolis (SC),2,313.02,626.04,05/11/2023,422,4You,Mary Ewers,none,29
43273,422,Hotel AU,Recife (PE),4,312.83,1251.32,05/18/2023,422,4You,Mary Ewers,none,29
43275,422,Hotel K,Salvador (BH),2,263.41,526.82,06/01/2023,422,4You,Mary Ewers,none,29
43276,422,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/08/2023,422,4You,Mary Ewers,none,29
43280,422,Hotel BP,Brasilia (DF),1,247.62,247.62,07/06/2023,422,4You,Mary Ewers,none,29
43284,423,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/03/2019,423,4You,Sandra Sawin,female,21
43287,423,Hotel K,Salvador (BH),1,263.41,263.41,10/24/2019,423,4You,Sandra Sawin,female,21
43290,423,Hotel A,Florianopolis (SC),1,313.02,313.02,11/14/2019,423,4You,Sandra Sawin,female,21
43291,423,Hotel K,Salvador (BH),1,263.41,263.41,11/21/2019,423,4You,Sandra Sawin,female,21
43299,423,Hotel K,Salvador (BH),4,263.41,1053.64,01/16/2020,423,4You,Sandra Sawin,female,21
43308,423,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/19/2020,423,4You,Sandra Sawin,female,21
43314,423,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/30/2020,423,4You,Sandra Sawin,female,21
43316,423,Hotel K,Salvador (BH),4,263.41,1053.64,05/14/2020,423,4You,Sandra Sawin,female,21
43319,423,Hotel BW,Campo Grande (MS),3,60.39,181.17,06/04/2020,423,4You,Sandra Sawin,female,21
43321,423,Hotel BD,Natal (RN),3,242.88,728.64,06/18/2020,423,4You,Sandra Sawin,female,21
43322,423,Hotel Z,Aracaju (SE),4,208.04,832.16,06/25/2020,423,4You,Sandra Sawin,female,21
43323,423,Hotel BD,Natal (RN),4,242.88,971.52,07/02/2020,423,4You,Sandra Sawin,female,21
43325,423,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/16/2020,423,4You,Sandra Sawin,female,21
43326,423,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/23/2020,423,4You,Sandra Sawin,female,21
43329,423,Hotel K,Salvador (BH),3,263.41,790.23,08/13/2020,423,4You,Sandra Sawin,female,21
43331,423,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/27/2020,423,4You,Sandra Sawin,female,21
43333,423,Hotel BD,Natal (RN),3,242.88,728.64,09/10/2020,423,4You,Sandra Sawin,female,21
43338,423,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/15/2020,423,4You,Sandra Sawin,female,21
43340,423,Hotel BD,Natal (RN),4,242.88,971.52,10/29/2020,423,4You,Sandra Sawin,female,21
43342,423,Hotel BD,Natal (RN),4,242.88,971.52,11/12/2020,423,4You,Sandra Sawin,female,21
43347,423,Hotel BD,Natal (RN),4,242.88,971.52,12/17/2020,423,4You,Sandra Sawin,female,21
43350,423,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/07/2021,423,4You,Sandra Sawin,female,21
43351,423,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/14/2021,423,4You,Sandra Sawin,female,21
43354,423,Hotel A,Florianopolis (SC),2,313.02,626.04,02/04/2021,423,4You,Sandra Sawin,female,21
43355,423,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/11/2021,423,4You,Sandra Sawin,female,21
43358,423,Hotel BP,Brasilia (DF),4,247.62,990.48,03/04/2021,423,4You,Sandra Sawin,female,21
43378,424,Hotel BD,Natal (RN),3,242.88,728.64,01/02/2020,424,4You,Diana Mcelrath,female,59
43380,424,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/16/2020,424,4You,Diana Mcelrath,female,59
43381,424,Hotel K,Salvador (BH),3,263.41,790.23,01/23/2020,424,4You,Diana Mcelrath,female,59
43383,424,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/06/2020,424,4You,Diana Mcelrath,female,59
43384,424,Hotel A,Florianopolis (SC),2,313.02,626.04,02/13/2020,424,4You,Diana Mcelrath,female,59
43386,424,Hotel A,Florianopolis (SC),4,313.02,1252.08,02/27/2020,424,4You,Diana Mcelrath,female,59
43390,424,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/26/2020,424,4You,Diana Mcelrath,female,59
43396,424,Hotel BD,Natal (RN),3,242.88,728.64,05/07/2020,424,4You,Diana Mcelrath,female,59
43399,424,Hotel K,Salvador (BH),4,263.41,1053.64,05/28/2020,424,4You,Diana Mcelrath,female,59
43406,424,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/16/2020,424,4You,Diana Mcelrath,female,59
43409,424,Hotel K,Salvador (BH),3,263.41,790.23,08/06/2020,424,4You,Diana Mcelrath,female,59
43415,425,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/03/2019,425,4You,Dorothy Martin,female,61
43417,425,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/17/2019,425,4You,Dorothy Martin,female,61
43419,425,Hotel A,Florianopolis (SC),2,313.02,626.04,10/31/2019,425,4You,Dorothy Martin,female,61
43421,425,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/14/2019,425,4You,Dorothy Martin,female,61
43427,425,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/26/2019,425,4You,Dorothy Martin,female,61
43428,425,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/02/2020,425,4You,Dorothy Martin,female,61
43429,425,Hotel AU,Recife (PE),4,312.83,1251.32,01/09/2020,425,4You,Dorothy Martin,female,61
43430,425,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/16/2020,425,4You,Dorothy Martin,female,61
43431,425,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/23/2020,425,4You,Dorothy Martin,female,61
43432,425,Hotel K,Salvador (BH),4,263.41,1053.64,01/30/2020,425,4You,Dorothy Martin,female,61
43433,425,Hotel BD,Natal (RN),1,242.88,242.88,02/06/2020,425,4You,Dorothy Martin,female,61
43434,425,Hotel BD,Natal (RN),2,242.88,485.76,02/13/2020,425,4You,Dorothy Martin,female,61
43436,425,Hotel BP,Brasilia (DF),2,247.62,495.24,02/27/2020,425,4You,Dorothy Martin,female,61
43449,425,Hotel BW,Campo Grande (MS),4,60.39,241.56,05/28/2020,425,4You,Dorothy Martin,female,61
43454,425,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/02/2020,425,4You,Dorothy Martin,female,61
43456,425,Hotel AU,Recife (PE),3,312.83,938.49,07/16/2020,425,4You,Dorothy Martin,female,61
43461,425,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/20/2020,425,4You,Dorothy Martin,female,61
43462,425,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/27/2020,425,4You,Dorothy Martin,female,61
43467,425,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/01/2020,425,4You,Dorothy Martin,female,61
43468,425,Hotel K,Salvador (BH),4,263.41,1053.64,10/08/2020,425,4You,Dorothy Martin,female,61
43469,425,Hotel Z,Aracaju (SE),4,208.04,832.16,10/15/2020,425,4You,Dorothy Martin,female,61
43471,425,Hotel BD,Natal (RN),4,242.88,971.52,10/29/2020,425,4You,Dorothy Martin,female,61
43475,425,Hotel BD,Natal (RN),2,242.88,485.76,11/26/2020,425,4You,Dorothy Martin,female,61
43479,425,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/24/2020,425,4You,Dorothy Martin,female,61
43480,425,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/31/2020,425,4You,Dorothy Martin,female,61
43485,425,Hotel K,Salvador (BH),2,263.41,526.82,02/04/2021,425,4You,Dorothy Martin,female,61
43490,425,Hotel K,Salvador (BH),2,263.41,526.82,03/11/2021,425,4You,Dorothy Martin,female,61
43491,425,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/18/2021,425,4You,Dorothy Martin,female,61
43492,425,Hotel K,Salvador (BH),1,263.41,263.41,03/25/2021,425,4You,Dorothy Martin,female,61
43497,425,Hotel AU,Recife (PE),4,312.83,1251.32,04/29/2021,425,4You,Dorothy Martin,female,61
43503,425,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/10/2021,425,4You,Dorothy Martin,female,61
43508,425,Hotel BD,Natal (RN),2,242.88,485.76,07/15/2021,425,4You,Dorothy Martin,female,61
43516,425,Hotel Z,Aracaju (SE),3,208.04,624.12,09/09/2021,425,4You,Dorothy Martin,female,61
43517,425,Hotel BW,Campo Grande (MS),3,60.39,181.17,09/16/2021,425,4You,Dorothy Martin,female,61
43518,425,Hotel K,Salvador (BH),3,263.41,790.23,09/23/2021,425,4You,Dorothy Martin,female,61
43522,425,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/21/2021,425,4You,Dorothy Martin,female,61
43526,425,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/18/2021,425,4You,Dorothy Martin,female,61
43531,425,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/23/2021,425,4You,Dorothy Martin,female,61
43532,425,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/30/2021,425,4You,Dorothy Martin,female,61
43534,425,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/13/2022,425,4You,Dorothy Martin,female,61
43551,425,Hotel AU,Recife (PE),3,312.83,938.49,05/12/2022,425,4You,Dorothy Martin,female,61
43552,425,Hotel BD,Natal (RN),2,242.88,485.76,05/19/2022,425,4You,Dorothy Martin,female,61
43556,425,Hotel Z,Aracaju (SE),1,208.04,208.04,06/16/2022,425,4You,Dorothy Martin,female,61
43560,426,Hotel K,Salvador (BH),2,263.41,526.82,10/17/2019,426,4You,Amy Kun,none,65
43562,426,Hotel BP,Brasilia (DF),3,247.62,742.86,10/31/2019,426,4You,Amy Kun,none,65
43566,426,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/28/2019,426,4You,Amy Kun,none,65
43568,426,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/12/2019,426,4You,Amy Kun,none,65
43569,426,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/19/2019,426,4You,Amy Kun,none,65
43571,426,Hotel A,Florianopolis (SC),2,313.02,626.04,01/02/2020,426,4You,Amy Kun,none,65
43572,426,Hotel BD,Natal (RN),2,242.88,485.76,01/09/2020,426,4You,Amy Kun,none,65
43573,426,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/16/2020,426,4You,Amy Kun,none,65
43574,426,Hotel K,Salvador (BH),1,263.41,263.41,01/23/2020,426,4You,Amy Kun,none,65
43575,426,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/30/2020,426,4You,Amy Kun,none,65
43576,426,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/06/2020,426,4You,Amy Kun,none,65
43577,426,Hotel BD,Natal (RN),1,242.88,242.88,02/13/2020,426,4You,Amy Kun,none,65
43580,426,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/05/2020,426,4You,Amy Kun,none,65
43581,426,Hotel Z,Aracaju (SE),1,208.04,208.04,03/12/2020,426,4You,Amy Kun,none,65
43582,426,Hotel K,Salvador (BH),3,263.41,790.23,03/19/2020,426,4You,Amy Kun,none,65
43585,426,Hotel K,Salvador (BH),2,263.41,526.82,04/09/2020,426,4You,Amy Kun,none,65
43592,426,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/28/2020,426,4You,Amy Kun,none,65
43596,426,Hotel K,Salvador (BH),4,263.41,1053.64,06/25/2020,426,4You,Amy Kun,none,65
43603,426,Hotel Z,Aracaju (SE),3,208.04,624.12,08/13/2020,426,4You,Amy Kun,none,65
43605,427,Hotel BP,Brasilia (DF),3,247.62,742.86,09/26/2019,427,4You,Margaret Morley,female,63
43606,427,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/03/2019,427,4You,Margaret Morley,female,63
43609,427,Hotel BP,Brasilia (DF),4,247.62,990.48,10/24/2019,427,4You,Margaret Morley,female,63
43612,428,Hotel BD,Natal (RN),2,242.88,485.76,10/03/2019,428,4You,Marion Smith,none,42
43614,428,Hotel BP,Brasilia (DF),2,247.62,495.24,10/17/2019,428,4You,Marion Smith,none,42
43615,428,Hotel BP,Brasilia (DF),3,247.62,742.86,10/24/2019,428,4You,Marion Smith,none,42
43616,428,Hotel BP,Brasilia (DF),1,247.62,247.62,10/31/2019,428,4You,Marion Smith,none,42
43617,428,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/07/2019,428,4You,Marion Smith,none,42
43626,428,Hotel K,Salvador (BH),2,263.41,526.82,01/09/2020,428,4You,Marion Smith,none,42
43627,428,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/16/2020,428,4You,Marion Smith,none,42
43629,428,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/30/2020,428,4You,Marion Smith,none,42
43630,428,Hotel A,Florianopolis (SC),2,313.02,626.04,02/06/2020,428,4You,Marion Smith,none,42
43633,428,Hotel A,Florianopolis (SC),1,313.02,313.02,02/27/2020,428,4You,Marion Smith,none,42
43635,428,Hotel BD,Natal (RN),4,242.88,971.52,03/12/2020,428,4You,Marion Smith,none,42
43638,428,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/02/2020,428,4You,Marion Smith,none,42
43639,428,Hotel K,Salvador (BH),3,263.41,790.23,04/09/2020,428,4You,Marion Smith,none,42
43642,428,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/30/2020,428,4You,Marion Smith,none,42
43646,428,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/28/2020,428,4You,Marion Smith,none,42
43648,428,Hotel AU,Recife (PE),3,312.83,938.49,06/11/2020,428,4You,Marion Smith,none,42
43649,428,Hotel BW,Campo Grande (MS),3,60.39,181.17,06/18/2020,428,4You,Marion Smith,none,42
43651,428,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/02/2020,428,4You,Marion Smith,none,42
43657,428,Hotel BD,Natal (RN),2,242.88,485.76,08/13/2020,428,4You,Marion Smith,none,42
43658,428,Hotel BP,Brasilia (DF),3,247.62,742.86,08/20/2020,428,4You,Marion Smith,none,42
43660,428,Hotel BD,Natal (RN),1,242.88,242.88,09/03/2020,428,4You,Marion Smith,none,42
43665,428,Hotel K,Salvador (BH),3,263.41,790.23,10/08/2020,428,4You,Marion Smith,none,42
43674,428,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/10/2020,428,4You,Marion Smith,none,42
43675,428,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/17/2020,428,4You,Marion Smith,none,42
43676,428,Hotel BD,Natal (RN),1,242.88,242.88,12/24/2020,428,4You,Marion Smith,none,42
43682,428,Hotel A,Florianopolis (SC),2,313.02,626.04,02/04/2021,428,4You,Marion Smith,none,42
43685,428,Hotel K,Salvador (BH),3,263.41,790.23,02/25/2021,428,4You,Marion Smith,none,42
43687,428,Hotel A,Florianopolis (SC),2,313.02,626.04,03/11/2021,428,4You,Marion Smith,none,42
43690,428,Hotel BP,Brasilia (DF),1,247.62,247.62,04/01/2021,428,4You,Marion Smith,none,42
43693,428,Hotel BD,Natal (RN),4,242.88,971.52,04/22/2021,428,4You,Marion Smith,none,42
43694,428,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,04/29/2021,428,4You,Marion Smith,none,42
43698,428,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,05/27/2021,428,4You,Marion Smith,none,42
43702,428,Hotel AU,Recife (PE),2,312.83,625.66,06/24/2021,428,4You,Marion Smith,none,42
43704,428,Hotel BD,Natal (RN),1,242.88,242.88,07/08/2021,428,4You,Marion Smith,none,42
43709,429,Hotel BP,Brasilia (DF),3,247.62,742.86,09/26/2019,429,4You,Brian Zimmermann,male,44
43710,429,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/03/2019,429,4You,Brian Zimmermann,male,44
43715,429,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/07/2019,429,4You,Brian Zimmermann,male,44
43719,429,Hotel BD,Natal (RN),3,242.88,728.64,12/05/2019,429,4You,Brian Zimmermann,male,44
43727,429,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/30/2020,429,4You,Brian Zimmermann,male,44
43729,429,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/13/2020,429,4You,Brian Zimmermann,male,44
43731,429,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/27/2020,429,4You,Brian Zimmermann,male,44
43732,429,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/05/2020,429,4You,Brian Zimmermann,male,44
43736,429,Hotel BD,Natal (RN),2,242.88,485.76,04/02/2020,429,4You,Brian Zimmermann,male,44
43739,429,Hotel Z,Aracaju (SE),1,208.04,208.04,04/23/2020,429,4You,Brian Zimmermann,male,44
43742,429,Hotel K,Salvador (BH),1,263.41,263.41,05/14/2020,429,4You,Brian Zimmermann,male,44
43745,429,Hotel BD,Natal (RN),4,242.88,971.52,06/04/2020,429,4You,Brian Zimmermann,male,44
43750,429,Hotel K,Salvador (BH),1,263.41,263.41,07/09/2020,429,4You,Brian Zimmermann,male,44
43751,429,Hotel BP,Brasilia (DF),1,247.62,247.62,07/16/2020,429,4You,Brian Zimmermann,male,44
43752,429,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/23/2020,429,4You,Brian Zimmermann,male,44
43754,429,Hotel A,Florianopolis (SC),2,313.02,626.04,08/06/2020,429,4You,Brian Zimmermann,male,44
43757,429,Hotel BW,Campo Grande (MS),2,60.39,120.78,08/27/2020,429,4You,Brian Zimmermann,male,44
43761,429,Hotel AF,Sao Paulo (SP),1,139.1,139.1,09/24/2020,429,4You,Brian Zimmermann,male,44
43764,429,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/15/2020,429,4You,Brian Zimmermann,male,44
43771,429,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/03/2020,429,4You,Brian Zimmermann,male,44
43778,429,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/21/2021,429,4You,Brian Zimmermann,male,44
43781,429,Hotel A,Florianopolis (SC),4,313.02,1252.08,02/11/2021,429,4You,Brian Zimmermann,male,44
43791,430,Hotel Z,Aracaju (SE),3,208.04,624.12,11/07/2019,430,4You,Sharyl Simmons,female,36
43794,430,Hotel BP,Brasilia (DF),3,247.62,742.86,11/28/2019,430,4You,Sharyl Simmons,female,36
43796,430,Hotel K,Salvador (BH),3,263.41,790.23,12/12/2019,430,4You,Sharyl Simmons,female,36
43799,430,Hotel AU,Recife (PE),3,312.83,938.49,01/02/2020,430,4You,Sharyl Simmons,female,36
43803,430,Hotel BP,Brasilia (DF),2,247.62,495.24,01/30/2020,430,4You,Sharyl Simmons,female,36
43804,430,Hotel K,Salvador (BH),3,263.41,790.23,02/06/2020,430,4You,Sharyl Simmons,female,36
43805,430,Hotel A,Florianopolis (SC),1,313.02,313.02,02/13/2020,430,4You,Sharyl Simmons,female,36
43812,430,Hotel Z,Aracaju (SE),2,208.04,416.08,04/02/2020,430,4You,Sharyl Simmons,female,36
43814,430,Hotel BP,Brasilia (DF),1,247.62,247.62,04/16/2020,430,4You,Sharyl Simmons,female,36
43817,430,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/07/2020,430,4You,Sharyl Simmons,female,36
43821,430,Hotel BP,Brasilia (DF),3,247.62,742.86,06/04/2020,430,4You,Sharyl Simmons,female,36
43824,430,Hotel K,Salvador (BH),3,263.41,790.23,06/25/2020,430,4You,Sharyl Simmons,female,36
43830,430,Hotel AU,Recife (PE),3,312.83,938.49,08/06/2020,430,4You,Sharyl Simmons,female,36
43831,430,Hotel BD,Natal (RN),1,242.88,242.88,08/13/2020,430,4You,Sharyl Simmons,female,36
43835,430,Hotel K,Salvador (BH),3,263.41,790.23,09/10/2020,430,4You,Sharyl Simmons,female,36
43839,430,Hotel Z,Aracaju (SE),2,208.04,416.08,10/08/2020,430,4You,Sharyl Simmons,female,36
43840,430,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/15/2020,430,4You,Sharyl Simmons,female,36
43841,430,Hotel A,Florianopolis (SC),1,313.02,313.02,10/22/2020,430,4You,Sharyl Simmons,female,36
43844,430,Hotel AU,Recife (PE),4,312.83,1251.32,11/12/2020,430,4You,Sharyl Simmons,female,36
43848,430,Hotel AU,Recife (PE),2,312.83,625.66,12/10/2020,430,4You,Sharyl Simmons,female,36
43850,430,Hotel K,Salvador (BH),3,263.41,790.23,12/24/2020,430,4You,Sharyl Simmons,female,36
43858,430,Hotel K,Salvador (BH),1,263.41,263.41,02/18/2021,430,4You,Sharyl Simmons,female,36
43860,430,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/04/2021,430,4You,Sharyl Simmons,female,36
43867,430,Hotel A,Florianopolis (SC),4,313.02,1252.08,04/22/2021,430,4You,Sharyl Simmons,female,36
43869,430,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/06/2021,430,4You,Sharyl Simmons,female,36
43870,430,Hotel Z,Aracaju (SE),4,208.04,832.16,05/13/2021,430,4You,Sharyl Simmons,female,36
43873,430,Hotel A,Florianopolis (SC),3,313.02,939.06,06/03/2021,430,4You,Sharyl Simmons,female,36
43874,430,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/10/2021,430,4You,Sharyl Simmons,female,36
43884,430,Hotel BD,Natal (RN),2,242.88,485.76,08/19/2021,430,4You,Sharyl Simmons,female,36
43888,430,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/16/2021,430,4You,Sharyl Simmons,female,36
43889,430,Hotel K,Salvador (BH),4,263.41,1053.64,09/23/2021,430,4You,Sharyl Simmons,female,36
43892,430,Hotel K,Salvador (BH),2,263.41,526.82,10/14/2021,430,4You,Sharyl Simmons,female,36
43896,430,Hotel AU,Recife (PE),1,312.83,312.83,11/11/2021,430,4You,Sharyl Simmons,female,36
43897,430,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/18/2021,430,4You,Sharyl Simmons,female,36
43899,430,Hotel BD,Natal (RN),3,242.88,728.64,12/02/2021,430,4You,Sharyl Simmons,female,36
43905,430,Hotel K,Salvador (BH),4,263.41,1053.64,01/13/2022,430,4You,Sharyl Simmons,female,36
43911,430,Hotel BP,Brasilia (DF),1,247.62,247.62,02/24/2022,430,4You,Sharyl Simmons,female,36
43914,430,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/17/2022,430,4You,Sharyl Simmons,female,36
43915,430,Hotel K,Salvador (BH),2,263.41,526.82,03/24/2022,430,4You,Sharyl Simmons,female,36
43917,430,Hotel BD,Natal (RN),4,242.88,971.52,04/07/2022,430,4You,Sharyl Simmons,female,36
43926,430,Hotel AU,Recife (PE),1,312.83,312.83,06/09/2022,430,4You,Sharyl Simmons,female,36
43928,430,Hotel AF,Sao Paulo (SP),1,139.1,139.1,06/23/2022,430,4You,Sharyl Simmons,female,36
43929,430,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/30/2022,430,4You,Sharyl Simmons,female,36
43932,430,Hotel Z,Aracaju (SE),3,208.04,624.12,07/21/2022,430,4You,Sharyl Simmons,female,36
43935,430,Hotel K,Salvador (BH),3,263.41,790.23,08/11/2022,430,4You,Sharyl Simmons,female,36
43938,430,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/01/2022,430,4You,Sharyl Simmons,female,36
43942,430,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/29/2022,430,4You,Sharyl Simmons,female,36
